player_name,stat_family,market,is_alternate,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,home_team,away_team,commence_time,event_id
Ozzie Albies,hits,batter_hits,False,0.5,OVER,betonlineag,-213,1.9090256690979004,0.6992058987801011,0.9780570983009995,0.9780570983009995,0.6805111821086262,0.29754591619237336,100.0,100.0,90.0,0.4370036867375632,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,hits,batter_hits,False,0.5,OVER,betonlineag,-200,2.190697431564331,0.6749485577105528,0.9938761810723162,0.9938761810723162,0.6666666666666666,0.3272095144056496,80.0,90.0,85.0,0.5191911982388868,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,hits,batter_hits,False,0.5,OVER,draftkings,-208,1.9090256690979004,0.6992058987801011,0.9780570983009995,0.9780570983009995,0.6753246753246753,0.3027324229763242,100.0,100.0,90.0,0.4370036867375632,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,hits,batter_hits,False,0.5,OVER,draftkings,-199,2.190697431564331,0.6749485577105528,0.9938761810723162,0.9938761810723162,0.6655518394648829,0.3283243416074333,80.0,90.0,85.0,0.5191911982388868,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-220,2.190697431564331,0.6749485577105528,0.9938761810723162,0.9938761810723162,0.6875,0.30637618107231623,80.0,90.0,85.0,0.5191911982388868,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-210,1.9090256690979004,0.6992058987801011,0.9780570983009995,0.9780570983009995,0.6774193548387096,0.3006377434622899,100.0,100.0,90.0,0.4370036867375632,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,hits,batter_hits,False,0.5,OVER,hardrockbet,-195,2.190697431564331,0.6749485577105528,0.9938761810723162,0.9938761810723162,0.6610169491525424,0.33285923191977385,80.0,90.0,85.0,0.5191911982388868,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,hits,batter_hits,False,0.5,OVER,hardrockbet,-210,1.9090256690979004,0.6992058987801011,0.9780570983009995,0.9780570983009995,0.6774193548387096,0.3006377434622899,100.0,100.0,90.0,0.4370036867375632,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Jacob Wilson,hits,batter_hits,False,0.5,OVER,betonlineag,-323,1.8069144701957702,0.6749485577105528,0.9735855654320945,0.9735855654320945,0.7635933806146572,0.2099921848174373,100.0,90.0,85.0,0.5191911982388868,Philadelphia Phillies,Athletics,2026-05-06T22:41:00Z,8379550b6a949466b56d6ddffad2b2fe
Jacob Wilson,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-300,1.8069144701957702,0.6749485577105528,0.9735855654320945,0.9735855654320945,0.75,0.2235855654320945,100.0,90.0,85.0,0.5191911982388868,Philadelphia Phillies,Athletics,2026-05-06T22:41:00Z,8379550b6a949466b56d6ddffad2b2fe
