band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-299,-200]",HR≥50/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,74.47,,0.7,0.5,65.0,50,47,35,12,74.47,4.96,-12.85,22.76,2.33,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,72.97,,0.7,1.0,,38,37,27,10,72.97,2.56,-17.87,23.0,0.948,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.7/μ≥1.0/TP≥50,72.97,,0.7,1.0,50.0,38,37,27,10,72.97,2.56,-17.87,23.0,0.948,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.7/μ≥1.0/TP≥55,72.97,,0.7,1.0,55.0,38,37,27,10,72.97,2.56,-17.87,23.0,0.948,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.7/μ≥1.0/TP≥60,72.97,,0.7,1.0,60.0,38,37,27,10,72.97,2.56,-17.87,23.0,0.948,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.7/μ≥1.0/TP≥65,72.97,,0.7,1.0,65.0,38,37,27,10,72.97,2.56,-17.87,23.0,0.948,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥-,75.41,,0.6,,,66,61,46,15,75.41,6.53,-8.9,21.96,3.983,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥50,77.59,,0.6,,50.0,62,58,45,13,77.59,9.69,-5.66,25.04,5.62,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥55,76.79,,0.6,,55.0,60,56,43,13,76.79,8.76,-7.09,24.6,4.904,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥60,74.51,,0.6,,60.0,55,51,38,13,74.51,5.23,-11.88,22.33,2.666,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥65,75.0,,0.6,,65.0,48,44,33,11,75.0,5.91,-12.41,24.23,2.601,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,76.79,,0.6,0.0,,60,56,43,13,76.79,8.37,-7.42,24.16,4.685,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,76.79,,0.6,0.0,50.0,60,56,43,13,76.79,8.37,-7.42,24.16,4.685,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,75.93,,0.6,0.0,55.0,58,54,41,13,75.93,7.35,-8.97,23.67,3.969,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥60,73.47,,0.6,0.0,60.0,53,49,36,13,73.47,3.53,-14.11,21.18,1.732,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥65,74.42,,0.6,0.0,65.0,47,43,32,11,74.42,5.04,-13.64,23.71,2.166,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,74.47,,0.6,0.5,,50,47,35,12,74.47,5.01,-12.8,22.82,2.355,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,74.47,,0.6,0.5,50.0,50,47,35,12,74.47,5.01,-12.8,22.82,2.355,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,74.47,,0.6,0.5,55.0,50,47,35,12,74.47,5.01,-12.8,22.82,2.355,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥60,73.91,,0.6,0.5,60.0,49,46,34,12,73.91,4.25,-13.89,22.39,1.955,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥65,74.42,,0.6,0.5,65.0,46,43,32,11,74.42,5.04,-13.64,23.71,2.166,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥1.0/TP≥-,73.53,,0.6,1.0,,35,34,25,9,73.53,3.48,-17.75,24.72,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥1.0/TP≥50,73.53,,0.6,1.0,50.0,35,34,25,9,73.53,3.48,-17.75,24.72,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥1.0/TP≥55,73.53,,0.6,1.0,55.0,35,34,25,9,73.53,3.48,-17.75,24.72,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥1.0/TP≥60,73.53,,0.6,1.0,60.0,35,34,25,9,73.53,3.48,-17.75,24.72,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.6/μ≥1.0/TP≥65,73.53,,0.6,1.0,65.0,35,34,25,9,73.53,3.48,-17.75,24.72,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥-/TP≥-,75.0,,0.5,,,53,48,36,12,75.0,6.62,-11.03,24.26,3.176,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥-/TP≥50,76.09,,0.5,,50.0,50,46,35,11,76.09,8.29,-9.5,26.07,3.812,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥-/TP≥55,75.0,,0.5,,55.0,48,44,33,11,75.0,7.04,-11.48,25.55,3.096,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥-/TP≥60,72.5,,0.5,,60.0,44,40,29,11,72.5,3.15,-16.84,23.13,1.258,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥-/TP≥65,73.53,,0.5,,65.0,38,34,25,9,73.53,4.76,-16.74,26.26,1.618,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.0/TP≥-,75.0,,0.5,0.0,,48,44,33,11,75.0,6.54,-11.9,24.97,2.877,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.0/TP≥50,75.0,,0.5,0.0,50.0,48,44,33,11,75.0,6.54,-11.9,24.97,2.877,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.0/TP≥55,73.81,,0.5,0.0,55.0,46,42,31,11,73.81,5.15,-14.07,24.36,2.161,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.0/TP≥60,71.05,,0.5,0.0,60.0,42,38,27,11,71.05,0.85,-19.94,21.64,0.324,0.583,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.0/TP≥65,72.73,,0.5,0.0,65.0,37,33,24,9,72.73,3.59,-18.44,25.62,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.5/TP≥-,71.43,,0.5,0.5,,38,35,25,10,71.43,1.56,-20.08,23.21,0.547,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.5/TP≥50,71.43,,0.5,0.5,50.0,38,35,25,10,71.43,1.56,-20.08,23.21,0.547,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.5/TP≥55,71.43,,0.5,0.5,55.0,38,35,25,10,71.43,1.56,-20.08,23.21,0.547,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.5/TP≥60,71.43,,0.5,0.5,60.0,38,35,25,10,71.43,1.56,-20.08,23.21,0.547,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.5/μ≥0.5/TP≥65,72.73,,0.5,0.5,65.0,36,33,24,9,72.73,3.59,-18.44,25.62,1.184,0.5,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥-/TP≥-,76.92,,0.45,,,43,39,30,9,76.92,9.47,-9.65,28.59,3.693,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥-/TP≥50,78.38,,0.45,,50.0,40,37,29,8,78.38,11.7,-7.52,30.92,4.33,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥-/TP≥55,77.78,,0.45,,55.0,39,36,28,8,77.78,11.02,-8.7,30.73,3.966,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥-/TP≥60,75.76,,0.45,,60.0,36,33,25,8,75.76,7.96,-13.25,29.18,2.628,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥0.0/TP≥-,77.14,,0.45,0.0,,38,35,27,8,77.14,9.7,-10.43,29.82,3.395,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥0.0/TP≥50,77.14,,0.45,0.0,50.0,38,35,27,8,77.14,9.7,-10.43,29.82,3.395,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥0.0/TP≥55,76.47,,0.45,0.0,55.0,37,34,26,8,76.47,8.92,-11.75,29.58,3.031,0.667,12
"[-299,-200]",HR≥50/EDG≥-/CV≤0.45/μ≥0.0/TP≥60,74.19,,0.45,0.0,60.0,34,31,23,8,74.19,5.46,-16.85,27.78,1.694,0.667,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥-,73.33,-5.0,,,,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥50,73.33,-5.0,,,50.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥55,73.33,-5.0,,,55.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥60,73.33,-5.0,,,60.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥65,73.33,-5.0,,,65.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,73.33,-5.0,,0.0,,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,73.33,-5.0,,0.0,50.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,73.33,-5.0,,0.0,55.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,73.33,-5.0,,0.0,60.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,73.33,-5.0,,0.0,65.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,73.33,-5.0,,0.5,,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,73.33,-5.0,,0.5,50.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,73.33,-5.0,,0.5,55.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,73.33,-5.0,,0.5,60.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,73.33,-5.0,,0.5,65.0,49,45,33,12,73.33,3.6,-14.9,22.1,1.62,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,72.97,-5.0,,1.0,,39,37,27,10,72.97,2.67,-17.78,23.13,0.989,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,72.97,-5.0,,1.0,50.0,39,37,27,10,72.97,2.67,-17.78,23.13,0.989,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,72.97,-5.0,,1.0,55.0,39,37,27,10,72.97,2.67,-17.78,23.13,0.989,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,72.97,-5.0,,1.0,60.0,39,37,27,10,72.97,2.67,-17.78,23.13,0.989,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥65,72.97,-5.0,,1.0,65.0,39,37,27,10,72.97,2.67,-17.78,23.13,0.989,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,74.42,-5.0,0.7,,,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,74.42,-5.0,0.7,,50.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,74.42,-5.0,0.7,,55.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,74.42,-5.0,0.7,,60.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥65,74.42,-5.0,0.7,,65.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,74.42,-5.0,0.7,0.0,,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,74.42,-5.0,0.7,0.0,50.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,74.42,-5.0,0.7,0.0,55.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,74.42,-5.0,0.7,0.0,60.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥65,74.42,-5.0,0.7,0.0,65.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,74.42,-5.0,0.7,0.5,,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,74.42,-5.0,0.7,0.5,50.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,74.42,-5.0,0.7,0.5,55.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,74.42,-5.0,0.7,0.5,60.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥65,74.42,-5.0,0.7,0.5,65.0,46,43,32,11,74.42,5.1,-13.58,23.79,2.194,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,74.29,-5.0,0.7,1.0,,36,35,26,9,74.29,4.47,-16.24,25.18,1.563,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥50,74.29,-5.0,0.7,1.0,50.0,36,35,26,9,74.29,4.47,-16.24,25.18,1.563,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥55,74.29,-5.0,0.7,1.0,55.0,36,35,26,9,74.29,4.47,-16.24,25.18,1.563,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥60,74.29,-5.0,0.7,1.0,60.0,36,35,26,9,74.29,4.47,-16.24,25.18,1.563,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥65,74.29,-5.0,0.7,1.0,65.0,36,35,26,9,74.29,4.47,-16.24,25.18,1.563,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,73.17,-5.0,0.6,,,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,73.17,-5.0,0.6,,50.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,73.17,-5.0,0.6,,55.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥60,73.17,-5.0,0.6,,60.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥65,73.17,-5.0,0.6,,65.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,73.17,-5.0,0.6,0.0,,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,73.17,-5.0,0.6,0.0,50.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,73.17,-5.0,0.6,0.0,55.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥60,73.17,-5.0,0.6,0.0,60.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥65,73.17,-5.0,0.6,0.0,65.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,73.17,-5.0,0.6,0.5,,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,73.17,-5.0,0.6,0.5,50.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,73.17,-5.0,0.6,0.5,55.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥60,73.17,-5.0,0.6,0.5,60.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥65,73.17,-5.0,0.6,0.5,65.0,44,41,30,11,73.17,3.49,-15.98,22.96,1.43,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,72.73,-5.0,0.6,1.0,,34,33,24,9,72.73,2.42,-19.36,24.21,0.8,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥50,72.73,-5.0,0.6,1.0,50.0,34,33,24,9,72.73,2.42,-19.36,24.21,0.8,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥55,72.73,-5.0,0.6,1.0,55.0,34,33,24,9,72.73,2.42,-19.36,24.21,0.8,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥60,72.73,-5.0,0.6,1.0,60.0,34,33,24,9,72.73,2.42,-19.36,24.21,0.8,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥65,72.73,-5.0,0.6,1.0,65.0,34,33,24,9,72.73,2.42,-19.36,24.21,0.8,0.417,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,71.88,-5.0,0.5,,,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥50,71.88,-5.0,0.5,,50.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥55,71.88,-5.0,0.5,,55.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥60,71.88,-5.0,0.5,,60.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥65,71.88,-5.0,0.5,,65.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,71.88,-5.0,0.5,0.0,,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥50,71.88,-5.0,0.5,0.0,50.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥55,71.88,-5.0,0.5,0.0,55.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥60,71.88,-5.0,0.5,0.0,60.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥65,71.88,-5.0,0.5,0.0,65.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,71.88,-5.0,0.5,0.5,,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥50,71.88,-5.0,0.5,0.5,50.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥55,71.88,-5.0,0.5,0.5,55.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥60,71.88,-5.0,0.5,0.5,60.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥65,71.88,-5.0,0.5,0.5,65.0,35,32,23,9,71.88,2.6,-20.04,25.25,0.833,0.5,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥-,66.67,0.0,,,,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥50,66.67,0.0,,,50.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥55,66.67,0.0,,,55.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥60,66.67,0.0,,,60.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥65,66.67,0.0,,,65.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,66.67,0.0,,0.0,,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,66.67,0.0,,0.0,50.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,66.67,0.0,,0.0,55.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,66.67,0.0,,0.0,60.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥65,66.67,0.0,,0.0,65.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,66.67,0.0,,0.5,,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,66.67,0.0,,0.5,50.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,66.67,0.0,,0.5,55.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,66.67,0.0,,0.5,60.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥65,66.67,0.0,,0.5,65.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,66.67,0.0,0.7,,,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,66.67,0.0,0.7,,50.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,66.67,0.0,0.7,,55.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥60,66.67,0.0,0.7,,60.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
