replay_serial,game_date,snapshot_iso,event_id,home_team,away_team,commence_time,tier,routed_tier,tier_reference_odds,tier_reference_book,player_name_normalized,player_name,stat_family,market,is_alternate,is_alternate_market,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,edge_pct,canonical_edge,tp,tp_source,devig_method,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,canonical_path,canonical_market_key,canonical_book_count_over,canonical_book_count_under,canonical_book_count_either_side,canonical_best_over_price,canonical_best_over_book,canonical_best_under_price,canonical_best_under_book,canonical_devig_over_prob,canonical_devig_under_prob,gate_pass,failed_gates,gate_failed_reasons,accuracy_test_mode_active,accuracy_test_bypass_applied,accuracy_test_bypass_gates,grade_status,actual_value,profit_units,stake_units
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a0f51cf52137e602d477a383aededcd,Arizona Diamondbacks,New York Mets,2026-05-10T20:11:00Z,safe_haven,safe_haven,-385,betonlineag,eduardo rodriguez,Eduardo Rodriguez,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,betonlineag,-385,3.1544995880126954,1.9955307206712847,0.6285376349166847,0.6285376349166847,0.7938144329896907,-0.165276798073006,-16.5277,-16.5276,62.8538,one_sided,one_sided,100.0,87.5,87.5,0.5504912332886303,True,pitcher_strikeouts,7,0,7,-385,betonlineag,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,4.0,0.2597402597402597,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a85cdf5d7c53f361d8dd4b822af8f09,Kansas City Royals,Detroit Tigers,2026-05-10T23:21:00Z,safe_haven,safe_haven,-330,fanduel,bobby witt jr,Bobby Witt Jr.,hits,batter_hits,False,False,0.5,OVER,fanduel,-330,2.2191033363342285,0.7378647873726218,0.990092567870332,0.990092567870332,0.7674418604651163,0.22265070740521564,22.2651,22.2651,99.0093,one_sided,one_sided,80.0,80.0,80.0,0.6707861703387471,True,batter_hits,6,0,6,-330,fanduel,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,2.0,0.30303030303030304,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a85cdf5d7c53f361d8dd4b822af8f09,Kansas City Royals,Detroit Tigers,2026-05-10T23:21:00Z,safe_haven,safe_haven,-340,fanatics,bobby witt jr,Bobby Witt Jr.,total_bases,batter_total_bases,False,False,0.5,OVER,fanatics,-340,7.972162246704102,2.2135943621178655,0.9996316970555058,0.9996316970555058,0.7727272727272727,0.2269044243282331,22.6904,22.6905,99.9632,one_sided,one_sided,80.0,80.0,80.0,0.9624323313555938,True,batter_total_bases,4,0,4,-340,fanatics,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,2.0,0.29411764705882354,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a85cdf5d7c53f361d8dd4b822af8f09,Kansas City Royals,Detroit Tigers,2026-05-10T23:21:00Z,safe_haven,safe_haven,-2500,hardrockbet_oh,noah cameron,Noah Cameron,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,hardrockbet_oh,-2500,3.8160767555236816,1.766981104093143,0.9050294798963738,0.9050294798963738,0.9615384615384616,-0.05650898164208773,-5.6509,-5.6509,90.5029,one_sided,one_sided,100.0,90.0,90.9090909090909,0.4775624605657143,True,pitcher_strikeouts,3,0,3,-2500,hardrockbet_oh,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,4.0,0.04,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a85cdf5d7c53f361d8dd4b822af8f09,Kansas City Royals,Detroit Tigers,2026-05-10T23:21:00Z,safe_haven,safe_haven,-750,hardrockbet_oh,noah cameron,Noah Cameron,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,hardrockbet_oh,-750,3.6962666511535645,1.766981104093143,0.7508006931940385,0.7508006931940385,0.8823529411764706,-0.13155224798243204,-13.1552,-13.1552,75.0801,one_sided,one_sided,100.0,80.0,72.72727272727273,0.4775624605657143,True,pitcher_strikeouts,6,0,6,-750,hardrockbet_oh,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,4.0,0.13333333333333333,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a85cdf5d7c53f361d8dd4b822af8f09,Kansas City Royals,Detroit Tigers,2026-05-10T23:21:00Z,safe_haven,safe_haven,-300,hardrockbet_oh,noah cameron,Noah Cameron,pitcher_strikeouts,pitcher_strikeouts,False,False,3.5,OVER,hardrockbet_oh,-300,4.868687629699707,1.766981104093143,0.7807093063121295,0.7807093063121295,0.75,0.030709306312129536,3.0709,3.0709,78.0709,one_sided,one_sided,80.0,60.0,54.54545454545455,0.4775624605657143,True,pitcher_strikeouts,8,0,8,-300,hardrockbet_oh,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,4.0,0.3333333333333333,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,1a85cdf5d7c53f361d8dd4b822af8f09,Kansas City Royals,Detroit Tigers,2026-05-10T23:21:00Z,safe_haven,safe_haven,-309,draftkings,riley greene,Riley Greene,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-309,2.179835319519043,0.7888106377466155,0.9833968461447685,0.9833968461447685,0.7555012224938875,0.227895623650881,22.7896,22.7896,98.3397,one_sided,one_sided,100.0,100.0,80.0,0.43822813208145306,True,batter_strikeouts,1,0,1,-309,draftkings,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,1.0,0.32362459546925565,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-323,draftkings,bryan reynolds,Bryan Reynolds,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-323,1.4071736335754395,0.5676462121975466,0.9449932095608696,0.9449932095608696,0.7635933806146572,0.18139982894621243,18.14,18.14,94.4993,one_sided,one_sided,100.0,90.0,85.0,0.5160420110886788,True,batter_strikeouts,1,0,1,-323,draftkings,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,1.0,0.30959752321981426,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-2200,fanatics,bubba chandler,Bubba Chandler,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-2200,4.548027515411377,1.7126976771553504,0.9624345706705562,0.9624345706705562,0.9565217391304348,0.005912831540121344,0.5913,0.5913,96.2435,one_sided,one_sided,100.0,100.0,100.0,0.3723255819902936,True,pitcher_strikeouts,4,0,4,-2200,fanatics,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,3.0,0.045454545454545456,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-575,hardrockbet_oh,bubba chandler,Bubba Chandler,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,hardrockbet_oh,-575,4.726393222808838,1.7126976771553504,0.9031881326097444,0.9031881326097444,0.8518518518518519,0.05133628075789254,5.1336,5.1336,90.3188,one_sided,one_sided,100.0,90.0,81.81818181818181,0.3723255819902936,True,pitcher_strikeouts,9,0,9,-575,hardrockbet_oh,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,3.0,0.17391304347826086,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-300,betmgm,luis arraez,Luis Arraez,hits,batter_hits,False,False,0.5,OVER,betmgm,-300,1.2489380168914797,1.1737877907772674,0.7382801869585434,0.7382801869585434,0.75,-0.01171981304145664,-1.172,-1.172,73.828,one_sided,one_sided,80.0,70.0,75.0,0.838419850555191,True,batter_hits,6,0,6,-300,betmgm,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.3333333333333333,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-300,betmgm,luis arraez,Luis Arraez,total_bases,batter_total_bases,False,False,0.5,OVER,betmgm,-300,1.5042697429656984,1.5634719199411433,0.7396715318576634,0.7396715318576634,0.75,-0.010328468142336567,-1.0328,-1.0328,73.9672,one_sided,one_sided,80.0,70.0,75.0,0.7817359599705717,True,batter_total_bases,4,0,4,-300,betmgm,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.3333333333333333,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-457,draftkings,oneil cruz,Oneil Cruz,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-457,1.7489826679229736,1.1595018087284057,0.8592982428118723,0.8592982428118723,0.8204667863554758,0.03883145645639652,3.8831,3.8831,85.9298,one_sided,one_sided,80.0,90.0,90.0,0.6820598874872975,True,batter_strikeouts,1,0,1,-457,draftkings,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,2.0,0.2188183807439825,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-4000,fanatics,tyler mahle,Tyler Mahle,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-4000,4.122674288749695,1.5811388300841898,0.9514143764889081,0.9514143764889081,0.975609756097561,-0.02419537960865281,-2.4195,-2.4196,95.1414,one_sided,one_sided,100.0,90.0,90.9090909090909,0.35136418446315326,True,pitcher_strikeouts,3,0,3,-4000,fanatics,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,8.0,0.025,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-950,fanatics,tyler mahle,Tyler Mahle,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,fanatics,-950,4.287242650985718,1.5811388300841898,0.8708359293830481,0.8708359293830481,0.9047619047619048,-0.033925975378856665,-3.3926,-3.3926,87.0836,one_sided,one_sided,100.0,90.0,81.81818181818181,0.35136418446315326,True,pitcher_strikeouts,6,0,6,-950,fanatics,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,8.0,0.10526315789473684,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,24f0fb743655b2176ff9d2f1d17bc2d0,San Francisco Giants,Pittsburgh Pirates,2026-05-10T20:06:00Z,safe_haven,safe_haven,-350,fanatics,tyler mahle,Tyler Mahle,pitcher_strikeouts,pitcher_strikeouts,False,False,3.5,OVER,fanatics,-350,4.922691612243653,1.5811388300841898,0.8158837733832435,0.8158837733832435,0.7777777777777778,0.03810599560546568,3.8106,3.8106,81.5884,one_sided,one_sided,80.0,80.0,72.72727272727273,0.35136418446315326,True,pitcher_strikeouts,9,0,9,-350,fanatics,,,,,True,[],{'tp_source_gate': 'gate_tp_source_fail'},True,True,['tp_source_gate'],win,8.0,0.2857142857142857,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-670,betparx,brady house,Brady House,hits,batter_hits,False,False,1.5,UNDER,betparx,-670,1.0368508207798004,0.6324555320336759,0.23199177813663763,0.7680082218633624,0.8701298701298701,-0.10212164826650771,-10.2122,-5.4033,81.6097,devig,same_book,20.0,10.0,10.0,0.7905694150420948,True,batter_hits,14,1,14,410,betrivers,-670,betparx,0.1839025555290184,0.8160974444709816,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.14925373134328357,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-319,draftkings,brady house,Brady House,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-319,1.4129523038864136,0.9189365834726815,0.8397638586120371,0.8397638586120371,0.7613365155131265,0.07842734309891053,7.8427,7.8427,83.9764,one_sided,one_sided,60.0,80.0,90.0,0.7657804862272346,True,batter_strikeouts,1,0,1,-319,draftkings,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],loss,0.0,-1.0,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-2000,fanatics,cade cavalli,Cade Cavalli,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-2000,2.6512279510498047,3.2676869155073254,0.6376958630959111,0.6376958630959111,0.9523809523809523,-0.31468508928504124,-31.4685,-31.4685,63.7696,one_sided,one_sided,100.0,90.0,83.33333333333333,0.7599271896528664,True,pitcher_strikeouts,4,0,4,-2000,fanatics,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,4.0,0.05,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-650,fanatics,cade cavalli,Cade Cavalli,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,fanatics,-650,2.811957836151123,3.2676869155073254,0.5380282403821384,0.5380282403821384,0.8666666666666667,-0.32863842628452833,-32.8638,-32.8639,53.8028,one_sided,one_sided,60.0,60.0,58.333333333333336,0.7599271896528664,True,pitcher_strikeouts,9,0,9,-650,fanatics,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,4.0,0.15384615384615385,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-670,betparx,cj abrams,CJ Abrams,hits,batter_hits,False,False,1.5,UNDER,betparx,-670,1.5005215036869048,1.2292725943057181,0.5001692463208035,0.4998307536791965,0.8701298701298701,-0.3702991164506736,-37.0299,-5.4033,81.6097,devig,same_book,40.0,40.0,20.0,1.0243938285880987,True,batter_hits,14,1,14,410,betrivers,-670,betparx,0.1839025555290184,0.8160974444709816,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.14925373134328357,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-500,betparx,connor norby,Connor Norby,hits,batter_hits,False,False,1.5,UNDER,betparx,-500,0.916988582611084,0.6992058987801011,0.20219139107250628,0.7978086089274937,0.8333333333333334,-0.03552472440583965,-3.5525,-5.1515,78.1818,devig,same_book,20.0,10.0,20.0,1.165343164633502,True,batter_hits,14,1,14,330,betrivers,-500,betparx,0.21818181818181814,0.7818181818181817,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],ungraded,,0.0,0.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-420,betparx,daylen lile,Daylen Lile,hits,batter_hits,False,False,1.5,UNDER,betparx,-420,1.3947799837589263,0.4830458915396479,0.41378229303572156,0.5862177069642784,0.8076923076923077,-0.22147460072802927,-22.1475,-5.1024,75.6668,devig,same_book,0.0,0.0,20.0,1.6101529717988263,True,batter_hits,14,1,14,285,betrivers,-420,betparx,0.24333177351427235,0.7566682264857277,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],loss,2.0,-1.0,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-590,betparx,jacob young,Jacob Young,hits,batter_hits,False,False,1.5,UNDER,betparx,-590,0.8486516886949539,0.6324555320336759,0.15153502303305078,0.8484649769669492,0.855072463768116,-0.00660748680116674,-0.6607,-5.0983,80.4089,devig,same_book,20.0,10.0,15.0,0.7905694150420948,True,batter_hits,14,1,14,380,betrivers,-590,betparx,0.19591141396933562,0.8040885860306645,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.1694915254237288,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-500,betparx,jakob marsee,Jakob Marsee,hits,batter_hits,False,False,1.5,UNDER,betparx,-500,0.8992707824707031,0.8232726023485646,0.23279154358578724,0.7672084564142128,0.8333333333333334,-0.06612487691912061,-6.6125,-4.9549,78.3784,devig,same_book,20.0,20.0,20.0,1.1761037176408067,True,batter_hits,14,1,14,350,betmgm,-500,betparx,0.2162162162162162,0.7837837837837838,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,1.0,0.2,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-715,betparx,james wood,James Wood,hits,batter_hits,False,False,1.5,UNDER,betparx,-715,1.8158652234077453,0.9189365834726815,0.6344749789857074,0.36552502101429263,0.8773006134969326,-0.5117755924826399,-51.1776,-5.5687,82.1614,devig,same_book,40.0,30.0,25.0,1.1486707293408518,True,batter_hits,14,1,14,425,betrivers,-715,betparx,0.1783857729138167,0.8216142270861834,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,1.0,0.13986013986013987,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-404,draftkings,james wood,James Wood,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-404,0.87419193983078,0.48304589153964794,0.7807270173689205,0.7807270173689205,0.8015873015873016,-0.020860284218381153,-2.086,-2.086,78.0727,one_sided,one_sided,100.0,100.0,95.0,0.28414464208214585,True,batter_strikeouts,1,0,1,-404,draftkings,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],loss,0.0,-1.0,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-625,betparx,joe mack,Joe Mack,hits,batter_hits,False,False,1.5,UNDER,betparx,-625,0.5616313219070435,0.6749485577105528,0.0822216651012011,0.9177783348987989,0.8620689655172413,0.05570936938155757,5.5709,-5.3488,80.8581,devig,same_book,20.0,10.0,8.333333333333334,2.249828525701843,True,batter_hits,14,1,14,475,betmgm,-625,betparx,0.19141914191419143,0.8085808580858086,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.16,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-715,betparx,jose tena,Jose Tena,hits,batter_hits,False,False,1.5,UNDER,betparx,-715,2.0421041893959044,0.8232726023485646,0.7448834292544786,0.2551165707455214,0.8773006134969326,-0.6221840427514111,-62.2184,-5.1595,82.5706,devig,same_book,40.0,20.0,15.0,1.1761037176408067,True,batter_hits,14,1,14,440,betrivers,-715,betparx,0.17429426860564584,0.8257057313943542,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail'}",True,False,[],ungraded,,0.0,0.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-590,betparx,keibert ruiz,Keibert Ruiz,hits,batter_hits,False,False,1.5,UNDER,betparx,-590,1.2584625685214996,0.6992058987801011,0.3648797916151698,0.6351202083848302,0.855072463768116,-0.21995225538328578,-21.9952,-5.4321,80.0751,devig,same_book,0.0,10.0,5.0,1.1653431646335017,True,batter_hits,14,1,14,400,betmgm,-590,betparx,0.19924920589084608,0.8007507941091538,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],ungraded,,0.0,0.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-420,betparx,kyle stowers,Kyle Stowers,hits,batter_hits,False,False,1.5,UNDER,betparx,-420,0.6952102780342102,0.6666666666666666,0.11368053320537941,0.8863194667946206,0.8076923076923077,0.07862715910231288,7.8627,-4.6334,76.1358,devig,same_book,20.0,20.0,20.0,0.6666666666666666,True,batter_hits,14,1,14,295,betrivers,-420,betparx,0.23864157870582836,0.7613584212941716,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.23809523809523808,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-455,betparx,luis garcia jr,Luis Garcia Jr.,hits,batter_hits,False,False,1.5,UNDER,betparx,-455,0.7639260810613632,0.8432740427115678,0.191365255136426,0.808634744863574,0.8198198198198198,-0.011185074956245766,-1.1185,-4.9111,77.0709,devig,same_book,20.0,20.0,15.0,1.405456737852613,True,batter_hits,13,1,13,310,betrivers,-455,betparx,0.2292914687048131,0.770708531295187,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],loss,2.0,-1.0,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-715,betparx,nasim nunez,Nasim Nunez,hits,batter_hits,False,False,1.5,UNDER,betparx,-715,0.6948055332899093,0.7378647873726218,0.1375815899493743,0.8624184100506257,0.8773006134969326,-0.014882203446306863,-1.4882,-5.1595,82.5706,devig,same_book,20.0,20.0,10.0,0.8198497637473576,True,batter_hits,14,1,14,440,betrivers,-715,betparx,0.17429426860564584,0.8257057313943542,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.13986013986013987,1.0
GSS-MLB-20260510-SAFE-POOL,2026-05-10,2026-05-10T11:00:00Z,2f41717fcce350329e8ac46662be3d88,Miami Marlins,Washington Nationals,2026-05-10T16:16:00Z,safe_haven,safe_haven,-315,betparx,nasim nunez,Nasim Nunez,total_bases,batter_total_bases,False,False,1.5,UNDER,betparx,-315,1.0559604012966155,0.9944289260117534,0.3276082220046048,0.6723917779953952,0.7590361445783133,-0.08664436658291808,-8.6644,-5.1538,70.7498,devig,same_book,40.0,30.0,15.0,0.9040262963743211,True,batter_total_bases,13,2,13,250,betmgm,-315,betparx,0.29250189626246825,0.7074981037375319,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.31746031746031744,1.0
