band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,60.61,5.0,,0.0,50.0,341,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.0/TP≥55,60.61,5.0,,0.0,55.0,341,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.0/TP≥60,60.61,5.0,,0.0,60.0,341,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.0/TP≥65,60.99,5.0,,0.0,65.0,323,282,172,110,60.99,-12.26,-20.48,-4.05,-34.583,0.154,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥-,60.61,5.0,,0.5,,340,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥50,60.61,5.0,,0.5,50.0,340,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥55,60.61,5.0,,0.5,55.0,340,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥60,60.61,5.0,,0.5,60.0,340,297,180,117,60.61,-12.67,-20.7,-4.64,-37.631,0.0,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥65,60.99,5.0,,0.5,65.0,322,282,172,110,60.99,-12.26,-20.48,-4.05,-34.583,0.154,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥-,61.15,5.0,,1.0,,300,260,159,101,61.15,-11.86,-20.43,-3.29,-30.826,0.077,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥50,61.15,5.0,,1.0,50.0,300,260,159,101,61.15,-11.86,-20.43,-3.29,-30.826,0.077,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥55,61.15,5.0,,1.0,55.0,300,260,159,101,61.15,-11.86,-20.43,-3.29,-30.826,0.077,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥60,61.15,5.0,,1.0,60.0,300,260,159,101,61.15,-11.86,-20.43,-3.29,-30.826,0.077,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥65,61.63,5.0,,1.0,65.0,283,245,151,94,61.63,-11.34,-20.13,-2.55,-27.779,0.231,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥-,60.53,5.0,0.7,,,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥50,60.53,5.0,0.7,,50.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥55,60.53,5.0,0.7,,55.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥60,60.53,5.0,0.7,,60.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥65,59.46,5.0,0.7,,65.0,41,37,22,15,59.46,-15.61,-38.42,7.2,-5.776,0.364,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥-,60.53,5.0,0.7,0.0,,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥50,60.53,5.0,0.7,0.0,50.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥55,60.53,5.0,0.7,0.0,55.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥60,60.53,5.0,0.7,0.0,60.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥65,59.46,5.0,0.7,0.0,65.0,41,37,22,15,59.46,-15.61,-38.42,7.2,-5.776,0.364,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥-,60.53,5.0,0.7,0.5,,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥50,60.53,5.0,0.7,0.5,50.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥55,60.53,5.0,0.7,0.5,55.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥60,60.53,5.0,0.7,0.5,60.0,42,38,23,15,60.53,-13.88,-36.34,8.58,-5.276,0.455,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥65,59.46,5.0,0.7,0.5,65.0,41,37,22,15,59.46,-15.61,-38.42,7.2,-5.776,0.364,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥-,65.62,5.0,0.7,1.0,,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥50,65.62,5.0,0.7,1.0,50.0,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥55,65.62,5.0,0.7,1.0,55.0,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥60,65.62,5.0,0.7,1.0,60.0,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥65,64.52,5.0,0.7,1.0,65.0,34,31,20,11,64.52,-8.66,-32.97,15.64,-2.685,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥-,63.29,10.0,,,,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥50,63.29,10.0,,,50.0,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥55,63.29,10.0,,,55.0,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥60,63.29,10.0,,,60.0,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥65,63.27,10.0,,,65.0,265,226,143,83,63.27,-8.79,-17.88,0.31,-19.863,0.385,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,63.29,10.0,,0.0,,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,63.29,10.0,,0.0,50.0,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,63.29,10.0,,0.0,55.0,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,63.29,10.0,,0.0,60.0,277,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥65,63.27,10.0,,0.0,65.0,265,226,143,83,63.27,-8.79,-17.88,0.31,-19.863,0.385,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,63.29,10.0,,0.5,,276,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,63.29,10.0,,0.5,50.0,276,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,63.29,10.0,,0.5,55.0,276,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,63.29,10.0,,0.5,60.0,276,237,150,87,63.29,-8.61,-17.51,0.28,-20.411,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥65,63.27,10.0,,0.5,65.0,264,226,143,83,63.27,-8.79,-17.88,0.31,-19.863,0.385,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥-,63.18,10.0,,1.0,,257,220,139,81,63.18,-8.84,-18.07,0.39,-19.444,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥50,63.18,10.0,,1.0,50.0,257,220,139,81,63.18,-8.84,-18.07,0.39,-19.444,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥55,63.18,10.0,,1.0,55.0,257,220,139,81,63.18,-8.84,-18.07,0.39,-19.444,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥60,63.18,10.0,,1.0,60.0,257,220,139,81,63.18,-8.84,-18.07,0.39,-19.444,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥65,63.16,10.0,,1.0,65.0,245,209,132,77,63.16,-9.04,-18.5,0.42,-18.896,0.308,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥-,66.67,10.0,0.7,,,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥50,66.67,10.0,0.7,,50.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥55,66.67,10.0,0.7,,55.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥60,66.67,10.0,0.7,,60.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥65,65.62,10.0,0.7,,65.0,36,32,21,11,65.62,-6.65,-30.49,17.2,-2.127,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥-,66.67,10.0,0.7,0.0,,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥50,66.67,10.0,0.7,0.0,50.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥55,66.67,10.0,0.7,0.0,55.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥60,66.67,10.0,0.7,0.0,60.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥65,65.62,10.0,0.7,0.0,65.0,36,32,21,11,65.62,-6.65,-30.49,17.2,-2.127,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥-,66.67,10.0,0.7,0.5,,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥50,66.67,10.0,0.7,0.5,50.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥55,66.67,10.0,0.7,0.5,55.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥60,66.67,10.0,0.7,0.5,60.0,37,33,22,11,66.67,-4.93,-28.28,18.43,-1.627,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥65,65.62,10.0,0.7,0.5,65.0,36,32,21,11,65.62,-6.65,-30.49,17.2,-2.127,0.545,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥-,66.67,10.0,0.7,1.0,,33,30,20,10,66.67,-5.12,-29.61,19.37,-1.536,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥50,66.67,10.0,0.7,1.0,50.0,33,30,20,10,66.67,-5.12,-29.61,19.37,-1.536,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥55,66.67,10.0,0.7,1.0,55.0,33,30,20,10,66.67,-5.12,-29.61,19.37,-1.536,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥60,66.67,10.0,0.7,1.0,60.0,33,30,20,10,66.67,-5.12,-29.61,19.37,-1.536,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥-,57.53,,,,,498,445,256,189,57.53,-17.25,-23.87,-10.63,-76.756,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥50,57.53,,,,50.0,498,445,256,189,57.53,-17.25,-23.87,-10.63,-76.756,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥55,57.53,,,,55.0,491,438,252,186,57.53,-17.24,-23.92,-10.57,-75.52,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥60,58.33,,,,60.0,473,420,245,175,58.33,-16.08,-22.88,-9.28,-67.536,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥65,56.1,,,,65.0,385,344,193,151,56.1,-19.64,-27.17,-12.11,-67.567,0.0,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥-,57.53,,,0.0,,498,445,256,189,57.53,-17.25,-23.87,-10.63,-76.756,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥50,57.53,,,0.0,50.0,498,445,256,189,57.53,-17.25,-23.87,-10.63,-76.756,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥55,57.53,,,0.0,55.0,491,438,252,186,57.53,-17.24,-23.92,-10.57,-75.52,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥60,58.33,,,0.0,60.0,473,420,245,175,58.33,-16.08,-22.88,-9.28,-67.536,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥65,56.1,,,0.0,65.0,385,344,193,151,56.1,-19.64,-27.17,-12.11,-67.567,0.0,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥-,58.46,,,0.5,,450,402,235,167,58.46,-15.96,-22.9,-9.01,-64.155,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥50,58.46,,,0.5,50.0,450,402,235,167,58.46,-15.96,-22.9,-9.01,-64.155,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥55,58.46,,,0.5,55.0,450,402,235,167,58.46,-15.96,-22.9,-9.01,-64.155,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥60,58.15,,,0.5,60.0,447,399,232,167,58.15,-16.41,-23.38,-9.43,-65.459,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥65,56.19,,,0.5,65.0,370,331,186,145,56.19,-19.51,-27.19,-11.83,-64.583,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥-,59.36,,,1.0,,285,251,149,102,59.36,-14.79,-23.55,-6.04,-37.134,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥50,59.36,,,1.0,50.0,285,251,149,102,59.36,-14.79,-23.55,-6.04,-37.134,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥55,59.36,,,1.0,55.0,285,251,149,102,59.36,-14.79,-23.55,-6.04,-37.134,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥60,59.36,,,1.0,60.0,285,251,149,102,59.36,-14.79,-23.55,-6.04,-37.134,0.077,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥65,60.0,,,1.0,65.0,267,235,141,94,60.0,-14.05,-23.06,-5.04,-33.017,0.154,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥-,55.56,,0.7,,,49,45,25,20,55.56,-21.01,-41.93,-0.1,-9.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥50,55.56,,0.7,,50.0,49,45,25,20,55.56,-21.01,-41.93,-0.1,-9.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥55,55.56,,0.7,,55.0,49,45,25,20,55.56,-21.01,-41.93,-0.1,-9.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥60,56.82,,0.7,,60.0,48,44,25,19,56.82,-19.22,-40.31,1.87,-8.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥65,60.0,,0.7,,65.0,44,40,24,16,60.0,-14.89,-36.75,6.96,-5.956,0.364,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,55.56,,0.7,0.0,,49,45,25,20,55.56,-21.01,-41.93,-0.1,-9.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,55.56,,0.7,0.0,50.0,49,45,25,20,55.56,-21.01,-41.93,-0.1,-9.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,55.56,,0.7,0.0,55.0,49,45,25,20,55.56,-21.01,-41.93,-0.1,-9.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,56.82,,0.7,0.0,60.0,48,44,25,19,56.82,-19.22,-40.31,1.87,-8.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥65,60.0,,0.7,0.0,65.0,44,40,24,16,60.0,-14.89,-36.75,6.96,-5.956,0.364,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,56.82,,0.7,0.5,,48,44,25,19,56.82,-19.22,-40.31,1.87,-8.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,56.82,,0.7,0.5,50.0,48,44,25,19,56.82,-19.22,-40.31,1.87,-8.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,56.82,,0.7,0.5,55.0,48,44,25,19,56.82,-19.22,-40.31,1.87,-8.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,56.82,,0.7,0.5,60.0,48,44,25,19,56.82,-19.22,-40.31,1.87,-8.456,0.182,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,60.0,,0.7,0.5,65.0,44,40,24,16,60.0,-14.89,-36.75,6.96,-5.956,0.364,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,65.62,,0.7,1.0,,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥50,65.62,,0.7,1.0,50.0,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥55,65.62,,0.7,1.0,55.0,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥60,65.62,,0.7,1.0,60.0,35,32,21,11,65.62,-6.83,-30.63,16.98,-2.185,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥65,64.52,,0.7,1.0,65.0,34,31,20,11,64.52,-8.66,-32.97,15.64,-2.685,0.636,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥-,57.6,-5.0,,,,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥50,57.6,-5.0,,,50.0,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥55,57.6,-5.0,,,55.0,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥60,57.6,-5.0,,,60.0,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥65,56.93,-5.0,,,65.0,372,332,189,143,56.93,-18.4,-26.06,-10.75,-61.1,0.077,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,57.6,-5.0,,0.0,,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,57.6,-5.0,,0.0,50.0,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,57.6,-5.0,,0.0,55.0,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,57.6,-5.0,,0.0,60.0,423,375,216,159,57.6,-17.03,-24.25,-9.8,-63.853,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,56.93,-5.0,,0.0,65.0,372,332,189,143,56.93,-18.4,-26.06,-10.75,-61.1,0.077,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,57.34,-5.0,,0.5,,407,361,207,154,57.34,-17.44,-24.81,-10.08,-62.969,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,57.34,-5.0,,0.5,50.0,407,361,207,154,57.34,-17.44,-24.81,-10.08,-62.969,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,57.34,-5.0,,0.5,55.0,407,361,207,154,57.34,-17.44,-24.81,-10.08,-62.969,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,57.34,-5.0,,0.5,60.0,407,361,207,154,57.34,-17.44,-24.81,-10.08,-62.969,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,57.01,-5.0,,0.5,65.0,359,321,183,138,57.01,-18.29,-26.08,-10.51,-58.716,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,59.92,-5.0,,1.0,,281,247,148,99,59.92,-13.98,-22.78,-5.17,-34.518,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,59.92,-5.0,,1.0,50.0,281,247,148,99,59.92,-13.98,-22.78,-5.17,-34.518,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,59.92,-5.0,,1.0,55.0,281,247,148,99,59.92,-13.98,-22.78,-5.17,-34.518,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,59.92,-5.0,,1.0,60.0,281,247,148,99,59.92,-13.98,-22.78,-5.17,-34.518,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥65,60.34,-5.0,,1.0,65.0,264,232,140,92,60.34,-13.54,-22.59,-4.48,-31.402,0.154,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,58.14,-5.0,0.7,,,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,58.14,-5.0,0.7,,50.0,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,58.14,-5.0,0.7,,55.0,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,58.14,-5.0,0.7,,60.0,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥65,60.0,-5.0,0.7,,65.0,44,40,24,16,60.0,-14.89,-36.75,6.96,-5.956,0.364,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,58.14,-5.0,0.7,0.0,,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,58.14,-5.0,0.7,0.0,50.0,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,58.14,-5.0,0.7,0.0,55.0,47,43,25,18,58.14,-17.34,-38.6,3.92,-7.456,0.273,11
