band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥-,66.02,5.0,0.7,0.0,,114,103,68,35,66.02,5.11,-9.54,19.77,5.268,0.583,12
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥50,66.02,5.0,0.7,0.0,50.0,114,103,68,35,66.02,5.11,-9.54,19.77,5.268,0.583,12
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥55,66.02,5.0,0.7,0.0,55.0,114,103,68,35,66.02,5.11,-9.54,19.77,5.268,0.583,12
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥60,65.15,5.0,0.7,0.0,60.0,73,66,43,23,65.15,2.22,-15.97,20.41,1.465,0.667,12
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥-,63.01,5.0,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥50,63.01,5.0,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥55,63.01,5.0,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥60,63.27,5.0,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥-/TP≥-,58.97,5.0,0.6,,,43,39,23,16,58.97,-6.01,-30.97,18.95,-2.344,0.556,9
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥-/TP≥50,58.97,5.0,0.6,,50.0,43,39,23,16,58.97,-6.01,-30.97,18.95,-2.344,0.556,9
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥-/TP≥55,58.97,5.0,0.6,,55.0,43,39,23,16,58.97,-6.01,-30.97,18.95,-2.344,0.556,9
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥0.0/TP≥-,58.97,5.0,0.6,0.0,,43,39,23,16,58.97,-6.01,-30.97,18.95,-2.344,0.556,9
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥0.0/TP≥50,58.97,5.0,0.6,0.0,50.0,43,39,23,16,58.97,-6.01,-30.97,18.95,-2.344,0.556,9
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥0.0/TP≥55,58.97,5.0,0.6,0.0,55.0,43,39,23,16,58.97,-6.01,-30.97,18.95,-2.344,0.556,9
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥0.5/TP≥-,53.12,5.0,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥0.5/TP≥50,53.12,5.0,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥45/EDG≥5.0/CV≤0.6/μ≥0.5/TP≥55,53.12,5.0,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥-/TP≥-,65.41,10.0,,,,367,318,208,110,65.41,4.04,-4.3,12.38,12.851,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥-/TP≥50,65.41,10.0,,,50.0,367,318,208,110,65.41,4.04,-4.3,12.38,12.851,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥-/TP≥55,65.41,10.0,,,55.0,367,318,208,110,65.41,4.04,-4.3,12.38,12.851,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥-/TP≥60,67.89,10.0,,,60.0,219,190,129,61,67.89,6.13,-4.29,16.54,11.638,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,65.41,10.0,,0.0,,367,318,208,110,65.41,4.04,-4.3,12.38,12.851,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,65.41,10.0,,0.0,50.0,367,318,208,110,65.41,4.04,-4.3,12.38,12.851,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,65.41,10.0,,0.0,55.0,367,318,208,110,65.41,4.04,-4.3,12.38,12.851,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,67.89,10.0,,0.0,60.0,219,190,129,61,67.89,6.13,-4.29,16.54,11.638,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,66.67,10.0,,0.5,,315,270,180,90,66.67,5.85,-3.11,14.81,15.795,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,66.67,10.0,,0.5,50.0,315,270,180,90,66.67,5.85,-3.11,14.81,15.795,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,66.67,10.0,,0.5,55.0,315,270,180,90,66.67,5.85,-3.11,14.81,15.795,0.615,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,68.67,10.0,,0.5,60.0,193,166,114,52,68.67,7.24,-3.82,18.3,12.022,0.692,13
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥1.0/TP≥-,72.0,10.0,,1.0,,89,75,54,21,72.0,14.38,-1.89,30.65,10.786,0.667,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥1.0/TP≥50,72.0,10.0,,1.0,50.0,89,75,54,21,72.0,14.38,-1.89,30.65,10.786,0.667,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥1.0/TP≥55,72.0,10.0,,1.0,55.0,89,75,54,21,72.0,14.38,-1.89,30.65,10.786,0.667,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤-/μ≥1.0/TP≥60,73.58,10.0,,1.0,60.0,65,53,39,14,73.58,15.71,-3.15,34.58,8.329,0.625,8
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥-/TP≥-,64.84,10.0,0.7,,,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥-/TP≥50,64.84,10.0,0.7,,50.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥-/TP≥55,64.84,10.0,0.7,,55.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥-/TP≥60,64.41,10.0,0.7,,60.0,66,59,38,21,64.41,1.41,-18.01,20.83,0.833,0.636,11
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥-,64.84,10.0,0.7,0.0,,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥50,64.84,10.0,0.7,0.0,50.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥55,64.84,10.0,0.7,0.0,55.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥60,64.41,10.0,0.7,0.0,60.0,66,59,38,21,64.41,1.41,-18.01,20.83,0.833,0.636,11
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥-,63.01,10.0,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥50,63.01,10.0,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥55,63.01,10.0,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥60,63.27,10.0,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥-/TP≥-,57.89,10.0,0.6,,,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥-/TP≥50,57.89,10.0,0.6,,50.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥-/TP≥55,57.89,10.0,0.6,,55.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥-,57.89,10.0,0.6,0.0,,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥50,57.89,10.0,0.6,0.0,50.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥55,57.89,10.0,0.6,0.0,55.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥-,53.12,10.0,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥50,53.12,10.0,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥45/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥55,53.12,10.0,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥-,58.65,,,,,895,757,444,313,58.65,-6.77,-12.36,-1.18,-51.242,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥50,58.65,,,,50.0,895,757,444,313,58.65,-6.77,-12.36,-1.18,-51.242,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥55,58.49,,,,55.0,891,754,441,313,58.49,-7.02,-12.62,-1.42,-52.959,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥60,58.35,,,,60.0,534,449,262,187,58.35,-8.99,-16.11,-1.86,-40.352,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥-,58.86,,,0.0,,851,722,425,297,58.86,-6.45,-12.16,-0.73,-46.543,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥50,58.86,,,0.0,50.0,851,722,425,297,58.86,-6.45,-12.16,-0.73,-46.543,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥55,58.69,,,0.0,55.0,847,719,422,297,58.69,-6.71,-12.44,-0.98,-48.261,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥60,58.33,,,0.0,60.0,512,432,252,180,58.33,-9.01,-16.28,-1.75,-38.939,0.231,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥-,66.01,,,0.5,,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥50,66.01,,,0.5,50.0,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥55,66.01,,,0.5,55.0,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥60,68.62,,,0.5,60.0,219,188,129,59,68.62,7.1,-3.29,17.49,13.354,0.692,13
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥1.0/TP≥-,75.0,,,1.0,,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥1.0/TP≥50,75.0,,,1.0,50.0,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥1.0/TP≥55,75.0,,,1.0,55.0,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥1.0/TP≥60,78.0,,,1.0,60.0,62,50,39,11,78.0,22.47,4.24,40.71,11.236,0.75,8
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥-,62.41,,0.7,,,148,133,83,50,62.41,-0.63,-13.81,12.54,-0.844,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥50,62.41,,0.7,,50.0,148,133,83,50,62.41,-0.63,-13.81,12.54,-0.844,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥55,62.41,,0.7,,55.0,148,133,83,50,62.41,-0.63,-13.81,12.54,-0.844,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥60,59.09,,0.7,,60.0,98,88,52,36,59.09,-7.36,-23.58,8.85,-6.481,0.583,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,61.83,,0.7,0.0,,145,131,81,50,61.83,-1.57,-14.88,11.74,-2.06,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,61.83,,0.7,0.0,50.0,145,131,81,50,61.83,-1.57,-14.88,11.74,-2.06,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,61.83,,0.7,0.0,55.0,145,131,81,50,61.83,-1.57,-14.88,11.74,-2.06,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,58.62,,0.7,0.0,60.0,96,87,51,36,58.62,-8.11,-24.44,8.23,-7.052,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,63.01,,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,63.01,,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,63.01,,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,63.27,,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥-,54.76,,0.6,,,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥50,54.76,,0.6,,50.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥55,54.76,,0.6,,55.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,54.76,,0.6,0.0,,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,54.76,,0.6,0.0,50.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,54.76,,0.6,0.0,55.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,53.12,,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,53.12,,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,53.12,,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥-,60.36,-5.0,,,,733,618,373,245,60.36,-3.91,-10.07,2.24,-24.186,0.385,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥50,60.36,-5.0,,,50.0,733,618,373,245,60.36,-3.91,-10.07,2.24,-24.186,0.385,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥55,60.36,-5.0,,,55.0,733,618,373,245,60.36,-3.91,-10.07,2.24,-24.186,0.385,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥-/TP≥60,61.22,-5.0,,,60.0,432,361,221,140,61.22,-4.36,-12.23,3.5,-15.757,0.462,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,60.36,-5.0,,0.0,,733,618,373,245,60.36,-3.91,-10.07,2.24,-24.186,0.385,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,60.36,-5.0,,0.0,50.0,733,618,373,245,60.36,-3.91,-10.07,2.24,-24.186,0.385,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,60.36,-5.0,,0.0,55.0,733,618,373,245,60.36,-3.91,-10.07,2.24,-24.186,0.385,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,61.22,-5.0,,0.0,60.0,432,361,221,140,61.22,-4.36,-12.23,3.5,-15.757,0.462,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,66.01,-5.0,,0.5,,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,66.01,-5.0,,0.5,50.0,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,66.01,-5.0,,0.5,55.0,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,68.62,-5.0,,0.5,60.0,219,188,129,59,68.62,7.1,-3.29,17.49,13.354,0.692,13
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,75.0,-5.0,,1.0,,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,75.0,-5.0,,1.0,50.0,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,75.0,-5.0,,1.0,55.0,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,78.0,-5.0,,1.0,60.0,62,50,39,11,78.0,22.47,4.24,40.71,11.236,0.75,8
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,63.2,-5.0,0.7,,,138,125,79,46,63.2,0.63,-12.9,14.16,0.788,0.5,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,63.2,-5.0,0.7,,50.0,138,125,79,46,63.2,0.63,-12.9,14.16,0.788,0.5,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,63.2,-5.0,0.7,,55.0,138,125,79,46,63.2,0.63,-12.9,14.16,0.788,0.5,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,60.24,-5.0,0.7,,60.0,91,83,50,33,60.24,-5.52,-22.15,11.11,-4.579,0.583,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,63.2,-5.0,0.7,0.0,,138,125,79,46,63.2,0.63,-12.9,14.16,0.788,0.5,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,63.2,-5.0,0.7,0.0,50.0,138,125,79,46,63.2,0.63,-12.9,14.16,0.788,0.5,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,63.2,-5.0,0.7,0.0,55.0,138,125,79,46,63.2,0.63,-12.9,14.16,0.788,0.5,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,60.24,-5.0,0.7,0.0,60.0,91,83,50,33,60.24,-5.52,-22.15,11.11,-4.579,0.583,12
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,63.01,-5.0,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,63.01,-5.0,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,63.01,-5.0,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,63.27,-5.0,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,57.5,-5.0,0.6,,,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,57.5,-5.0,0.6,,50.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,57.5,-5.0,0.6,,55.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,57.5,-5.0,0.6,0.0,,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,57.5,-5.0,0.6,0.0,50.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,57.5,-5.0,0.6,0.0,55.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,53.12,-5.0,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,53.12,-5.0,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,53.12,-5.0,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥-,61.71,0.0,,,,601,504,311,193,61.71,-1.66,-8.44,5.12,-8.359,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥50,61.71,0.0,,,50.0,601,504,311,193,61.71,-1.66,-8.44,5.12,-8.359,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥55,61.71,0.0,,,55.0,601,504,311,193,61.71,-1.66,-8.44,5.12,-8.359,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥60,63.03,0.0,,,60.0,344,284,179,105,63.03,-1.51,-10.31,7.29,-4.289,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,61.71,0.0,,0.0,,601,504,311,193,61.71,-1.66,-8.44,5.12,-8.359,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,61.71,0.0,,0.0,50.0,601,504,311,193,61.71,-1.66,-8.44,5.12,-8.359,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,61.71,0.0,,0.0,55.0,601,504,311,193,61.71,-1.66,-8.44,5.12,-8.359,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,63.03,0.0,,0.0,60.0,344,284,179,105,63.03,-1.51,-10.31,7.29,-4.289,0.385,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,66.01,0.0,,0.5,,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,66.01,0.0,,0.5,50.0,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,66.01,0.0,,0.5,55.0,350,303,200,103,66.01,4.72,-3.77,13.21,14.296,0.692,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,68.62,0.0,,0.5,60.0,219,188,129,59,68.62,7.1,-3.29,17.49,13.354,0.692,13
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,75.0,0.0,,1.0,,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥50,75.0,0.0,,1.0,50.0,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
"[-199,-150]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥55,75.0,0.0,,1.0,55.0,86,72,54,18,75.0,19.02,3.01,35.03,13.693,0.889,9
