combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=60 CV<==0.9,246,221,25,159,62,0,71.95,65.69,77.46,-10.02,-17.25,-2.82,-22.1419,221.0,0.5242,0,,221,-10.02,0,
HR20=60 CV<==1.0,293,265,28,194,71,0,73.21,67.57,78.18,-8.29,-16.11,-1.26,-21.9617,265.0,0.5572,0,,265,-8.29,0,
HR20=60 CV<==1.1,310,282,28,207,75,0,73.4,67.96,78.22,-8.07,-14.95,-1.96,-22.7452,282.0,0.5618,0,,282,-8.07,0,
HR20=55 CV<==0.4,17,16,1,12,4,0,75.0,50.5,89.82,-9.9,-38.43,13.8,-1.5846,16.0,,0,,16,-9.9,0,
HR20=55 CV<==0.5,42,39,3,26,13,0,66.67,50.98,79.37,-17.19,-36.0,0.44,-6.7024,39.0,0.2905,0,,39,-17.19,0,
HR20=55 CV<==0.6,63,58,5,38,20,0,65.52,52.67,76.44,-18.84,-34.37,-4.0,-10.9279,58.0,0.3161,0,,58,-18.84,0,
HR20=55 CV<==0.7,140,127,13,89,38,0,70.08,61.62,77.36,-12.23,-21.99,-2.42,-15.5319,127.0,0.4787,0,,127,-12.23,0,
HR20=55 CV<==0.8,199,179,20,125,54,0,69.83,62.75,76.08,-12.6,-21.05,-4.74,-22.5468,179.0,0.4719,0,,179,-12.6,0,
HR20=55 CV<==0.9,251,226,25,163,63,0,72.12,65.95,77.56,-9.73,-17.56,-2.67,-21.9946,226.0,0.5292,0,,226,-9.73,0,
HR20=55 CV<==1.0,303,274,29,202,72,0,73.72,68.21,78.58,-7.58,-14.34,-1.6,-20.7732,274.0,0.5707,0,,274,-7.58,0,
