month,family,side,band,cfg,n,gr,w,l,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,259,232,182,50,78.45,-1.59,-8.27,5.08,-3.698,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,259,232,182,50,78.45,-1.59,-8.27,5.08,-3.698,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,259,232,182,50,78.45,-1.59,-8.27,5.08,-3.698,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,259,232,182,50,78.45,-1.59,-8.27,5.08,-3.698,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,170,153,123,30,80.39,0.79,-7.16,8.73,1.203,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,170,153,123,30,80.39,0.79,-7.16,8.73,1.203,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,170,153,123,30,80.39,0.79,-7.16,8.73,1.203,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,170,153,123,30,80.39,0.79,-7.16,8.73,1.203,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥65,170,153,123,30,80.39,0.79,-7.16,8.73,1.203,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥65,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥65,118,106,80,26,75.47,-5.45,-15.79,4.9,-5.774,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,109,98,74,24,75.51,-5.47,-16.22,5.28,-5.357,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,109,98,74,24,75.51,-5.47,-16.22,5.28,-5.357,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,109,98,74,24,75.51,-5.47,-16.22,5.28,-5.357,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,109,98,74,24,75.51,-5.47,-16.22,5.28,-5.357,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥65,109,98,74,24,75.51,-5.47,-16.22,5.28,-5.357,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥50,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥55,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥60,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥65,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥60,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥65,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥60,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥65,50,45,34,11,75.56,-6.16,-22.0,9.68,-2.772,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,46,41,32,9,78.05,-2.93,-18.96,13.11,-1.201,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,46,41,32,9,78.05,-2.93,-18.96,13.11,-1.201,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,46,41,32,9,78.05,-2.93,-18.96,13.11,-1.201,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥60,46,41,32,9,78.05,-2.93,-18.96,13.11,-1.201,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥65,46,41,32,9,78.05,-2.93,-18.96,13.11,-1.201,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥50,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥55,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥60,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥-/TP≥65,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥50,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥55,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥60,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥65,33,30,22,8,73.33,-8.49,-28.65,11.67,-2.547,0.5,10
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥-,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥50,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥55,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥60,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥65,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥65,229,204,161,43,78.92,-0.71,-7.79,6.37,-1.454,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,225,201,158,43,78.61,-1.16,-8.33,6.01,-2.324,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,225,201,158,43,78.61,-1.16,-8.33,6.01,-2.324,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,225,201,158,43,78.61,-1.16,-8.33,6.01,-2.324,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,225,201,158,43,78.61,-1.16,-8.33,6.01,-2.324,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥65,225,201,158,43,78.61,-1.16,-8.33,6.01,-2.324,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,166,149,119,30,79.87,0.23,-7.91,8.36,0.336,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥50,166,149,119,30,79.87,0.23,-7.91,8.36,0.336,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥55,166,149,119,30,79.87,0.23,-7.91,8.36,0.336,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥60,166,149,119,30,79.87,0.23,-7.91,8.36,0.336,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥65,166,149,119,30,79.87,0.23,-7.91,8.36,0.336,0.538,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥60,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥65,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥60,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥65,97,85,67,18,78.82,-0.68,-11.73,10.36,-0.582,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,94,83,65,18,78.31,-1.39,-12.66,9.88,-1.154,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,94,83,65,18,78.31,-1.39,-12.66,9.88,-1.154,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,94,83,65,18,78.31,-1.39,-12.66,9.88,-1.154,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥60,94,83,65,18,78.31,-1.39,-12.66,9.88,-1.154,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥65,94,83,65,18,78.31,-1.39,-12.66,9.88,-1.154,0.5,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥50,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥55,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥60,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥65,65,57,44,13,77.19,-2.75,-16.64,11.13,-1.568,0.545,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥50,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥55,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥60,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥65,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥50,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥55,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥60,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥65,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥50,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥55,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥60,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥65,40,35,28,7,80.0,0.41,-16.55,17.36,0.142,0.636,11
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥-/TP≥-,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥-/TP≥50,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥-/TP≥55,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥-/TP≥60,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥-/TP≥65,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.0/TP≥-,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.0/TP≥55,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.0/TP≥60,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.0/TP≥65,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.5/TP≥-,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.5/TP≥50,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.5/TP≥55,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.5/TP≥60,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥0.5/TP≥65,178,162,123,39,75.93,-4.18,-12.54,4.18,-6.773,0.308,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥1.0/TP≥-,149,134,105,29,78.36,-1.36,-10.2,7.48,-1.826,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥1.0/TP≥50,149,134,105,29,78.36,-1.36,-10.2,7.48,-1.826,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥1.0/TP≥55,149,134,105,29,78.36,-1.36,-10.2,7.48,-1.826,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥1.0/TP≥60,149,134,105,29,78.36,-1.36,-10.2,7.48,-1.826,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤-/μ≥1.0/TP≥65,149,134,105,29,78.36,-1.36,-10.2,7.48,-1.826,0.462,13
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥-/TP≥-,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥-/TP≥50,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥-/TP≥55,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥-/TP≥60,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥-/TP≥65,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥-,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥50,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥55,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥60,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
2026-05,batter_strikeouts,OVER,"[-500,-300]",HR≥50/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥65,76,68,50,18,73.53,-6.84,-20.26,6.57,-4.653,0.333,12
