band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥55,71.7,5.0,,0.5,55.0,253,212,152,60,71.7,1.56,-7.07,10.19,3.31,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥60,71.7,5.0,,0.5,60.0,253,212,152,60,71.7,1.56,-7.07,10.19,3.31,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥0.5/TP≥65,71.7,5.0,,0.5,65.0,253,212,152,60,71.7,1.56,-7.07,10.19,3.31,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥-,71.43,5.0,,1.0,,142,119,85,34,71.43,0.92,-10.62,12.47,1.101,0.462,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥50,71.43,5.0,,1.0,50.0,142,119,85,34,71.43,0.92,-10.62,12.47,1.101,0.462,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥55,71.43,5.0,,1.0,55.0,142,119,85,34,71.43,0.92,-10.62,12.47,1.101,0.462,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥60,71.43,5.0,,1.0,60.0,142,119,85,34,71.43,0.92,-10.62,12.47,1.101,0.462,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥65,71.43,5.0,,1.0,65.0,142,119,85,34,71.43,0.92,-10.62,12.47,1.101,0.462,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥-,72.97,5.0,0.7,,,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥50,72.97,5.0,0.7,,50.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥55,72.97,5.0,0.7,,55.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥60,72.97,5.0,0.7,,60.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥-/TP≥65,72.97,5.0,0.7,,65.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥-,72.97,5.0,0.7,0.0,,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥50,72.97,5.0,0.7,0.0,50.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥55,72.97,5.0,0.7,0.0,55.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥60,72.97,5.0,0.7,0.0,60.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥65,72.97,5.0,0.7,0.0,65.0,86,74,54,20,72.97,3.14,-11.28,17.57,2.327,0.538,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥-,72.46,5.0,0.7,0.5,,81,69,50,19,72.46,2.2,-12.8,17.19,1.515,0.615,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥50,72.46,5.0,0.7,0.5,50.0,81,69,50,19,72.46,2.2,-12.8,17.19,1.515,0.615,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥55,72.46,5.0,0.7,0.5,55.0,81,69,50,19,72.46,2.2,-12.8,17.19,1.515,0.615,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥60,72.46,5.0,0.7,0.5,60.0,81,69,50,19,72.46,2.2,-12.8,17.19,1.515,0.615,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥65,72.46,5.0,0.7,0.5,65.0,81,69,50,19,72.46,2.2,-12.8,17.19,1.515,0.615,13
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥-,68.42,5.0,0.7,1.0,,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥50,68.42,5.0,0.7,1.0,50.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥55,68.42,5.0,0.7,1.0,55.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥60,68.42,5.0,0.7,1.0,60.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥5.0/CV≤0.7/μ≥1.0/TP≥65,68.42,5.0,0.7,1.0,65.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥-,71.89,10.0,,,,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥50,71.89,10.0,,,50.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥55,71.89,10.0,,,55.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥60,71.89,10.0,,,60.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥65,71.89,10.0,,,65.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,71.89,10.0,,0.0,,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,71.89,10.0,,0.0,50.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,71.89,10.0,,0.0,55.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,71.89,10.0,,0.0,60.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥65,71.89,10.0,,0.0,65.0,222,185,133,52,71.89,1.76,-7.46,10.97,3.248,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,71.74,10.0,,0.5,,221,184,132,52,71.74,1.52,-7.73,10.78,2.804,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,71.74,10.0,,0.5,50.0,221,184,132,52,71.74,1.52,-7.73,10.78,2.804,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,71.74,10.0,,0.5,55.0,221,184,132,52,71.74,1.52,-7.73,10.78,2.804,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,71.74,10.0,,0.5,60.0,221,184,132,52,71.74,1.52,-7.73,10.78,2.804,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥65,71.74,10.0,,0.5,65.0,221,184,132,52,71.74,1.52,-7.73,10.78,2.804,0.615,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥-,71.19,10.0,,1.0,,140,118,84,34,71.19,0.62,-11.0,12.25,0.737,0.462,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥50,71.19,10.0,,1.0,50.0,140,118,84,34,71.19,0.62,-11.0,12.25,0.737,0.462,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥55,71.19,10.0,,1.0,55.0,140,118,84,34,71.19,0.62,-11.0,12.25,0.737,0.462,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥60,71.19,10.0,,1.0,60.0,140,118,84,34,71.19,0.62,-11.0,12.25,0.737,0.462,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥65,71.19,10.0,,1.0,65.0,140,118,84,34,71.19,0.62,-11.0,12.25,0.737,0.462,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥-,72.13,10.0,0.7,,,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥50,72.13,10.0,0.7,,50.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥55,72.13,10.0,0.7,,55.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥60,72.13,10.0,0.7,,60.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥-/TP≥65,72.13,10.0,0.7,,65.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥-,72.13,10.0,0.7,0.0,,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥50,72.13,10.0,0.7,0.0,50.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥55,72.13,10.0,0.7,0.0,55.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥60,72.13,10.0,0.7,0.0,60.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥65,72.13,10.0,0.7,0.0,65.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥-,72.13,10.0,0.7,0.5,,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥50,72.13,10.0,0.7,0.5,50.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥55,72.13,10.0,0.7,0.5,55.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥60,72.13,10.0,0.7,0.5,60.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥65,72.13,10.0,0.7,0.5,65.0,72,61,44,17,72.13,1.66,-14.36,17.68,1.012,0.692,13
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥-,68.42,10.0,0.7,1.0,,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥50,68.42,10.0,0.7,1.0,50.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥55,68.42,10.0,0.7,1.0,55.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥60,68.42,10.0,0.7,1.0,60.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥55/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥65,68.42,10.0,0.7,1.0,65.0,44,38,26,12,68.42,-3.39,-24.57,17.8,-1.287,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥-,70.06,,,,,386,334,234,100,70.06,-0.66,-7.64,6.33,-2.192,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥50,70.9,,,,50.0,374,323,229,94,70.9,0.5,-6.54,7.55,1.63,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥55,70.53,,,,55.0,370,319,225,94,70.53,-0.01,-7.12,7.11,-0.017,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥60,71.1,,,,60.0,359,308,219,89,71.1,0.71,-6.48,7.91,2.194,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥65,71.43,,,,65.0,337,287,205,82,71.43,1.15,-6.28,8.58,3.313,0.538,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥-,70.9,,,0.0,,374,323,229,94,70.9,0.5,-6.54,7.55,1.63,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥50,70.9,,,0.0,50.0,374,323,229,94,70.9,0.5,-6.54,7.55,1.63,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥55,70.53,,,0.0,55.0,370,319,225,94,70.53,-0.01,-7.12,7.11,-0.017,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥60,71.1,,,0.0,60.0,359,308,219,89,71.1,0.71,-6.48,7.91,2.194,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥65,71.43,,,0.0,65.0,337,287,205,82,71.43,1.15,-6.28,8.58,3.313,0.538,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥-,73.15,,,0.5,,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥50,73.15,,,0.5,50.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥55,73.15,,,0.5,55.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥60,73.15,,,0.5,60.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥65,73.15,,,0.5,65.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥-,71.3,,,1.0,,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥50,71.3,,,1.0,50.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥55,71.3,,,1.0,55.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥60,71.3,,,1.0,60.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥65,71.3,,,1.0,65.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥-,72.92,,0.7,,,110,96,70,26,72.92,3.05,-9.61,15.7,2.926,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥50,73.68,,0.7,,50.0,109,95,70,25,73.68,4.13,-8.48,16.74,3.926,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥55,73.68,,0.7,,55.0,109,95,70,25,73.68,4.13,-8.48,16.74,3.926,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥60,73.4,,0.7,,60.0,108,94,69,25,73.4,3.64,-9.06,16.35,3.426,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥65,74.16,,0.7,,65.0,103,89,66,23,74.16,4.65,-8.29,17.58,4.135,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,73.68,,0.7,0.0,,109,95,70,25,73.68,4.13,-8.48,16.74,3.926,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,73.68,,0.7,0.0,50.0,109,95,70,25,73.68,4.13,-8.48,16.74,3.926,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,73.68,,0.7,0.0,55.0,109,95,70,25,73.68,4.13,-8.48,16.74,3.926,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,73.4,,0.7,0.0,60.0,108,94,69,25,73.4,3.64,-9.06,16.35,3.426,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥65,74.16,,0.7,0.0,65.0,103,89,66,23,74.16,4.65,-8.29,17.58,4.135,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,73.91,,0.7,0.5,,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,73.91,,0.7,0.5,50.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,73.91,,0.7,0.5,55.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,73.91,,0.7,0.5,60.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,73.91,,0.7,0.5,65.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,68.57,,0.7,1.0,,40,35,24,11,68.57,-3.26,-25.32,18.79,-1.141,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥50,68.57,,0.7,1.0,50.0,40,35,24,11,68.57,-3.26,-25.32,18.79,-1.141,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥55,68.57,,0.7,1.0,55.0,40,35,24,11,68.57,-3.26,-25.32,18.79,-1.141,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥60,68.57,,0.7,1.0,60.0,40,35,24,11,68.57,-3.26,-25.32,18.79,-1.141,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥1.0/TP≥65,68.57,,0.7,1.0,65.0,40,35,24,11,68.57,-3.26,-25.32,18.79,-1.141,0.636,11
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥-,72.26,-5.0,,,,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥50,72.26,-5.0,,,50.0,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥55,72.26,-5.0,,,55.0,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥60,72.26,-5.0,,,60.0,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥65,72.96,-5.0,,,65.0,319,270,197,73,72.96,3.43,-4.11,10.97,9.257,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,72.26,-5.0,,0.0,,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,72.26,-5.0,,0.0,50.0,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,72.26,-5.0,,0.0,55.0,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,72.26,-5.0,,0.0,60.0,323,274,198,76,72.26,2.45,-5.1,9.99,6.708,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,72.96,-5.0,,0.0,65.0,319,270,197,73,72.96,3.43,-4.11,10.97,9.257,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,73.15,-5.0,,0.5,,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,73.15,-5.0,,0.5,50.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,73.15,-5.0,,0.5,55.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,73.15,-5.0,,0.5,60.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,73.15,-5.0,,0.5,65.0,259,216,158,58,73.15,3.45,-4.95,11.84,7.445,0.769,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,71.3,-5.0,,1.0,,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,71.3,-5.0,,1.0,50.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,71.3,-5.0,,1.0,55.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,71.3,-5.0,,1.0,60.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥65,71.3,-5.0,,1.0,65.0,130,108,77,31,71.3,0.67,-11.46,12.8,0.723,0.462,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,75.29,-5.0,0.7,,,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,75.29,-5.0,0.7,,50.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,75.29,-5.0,0.7,,55.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,75.29,-5.0,0.7,,60.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥65,75.29,-5.0,0.7,,65.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,75.29,-5.0,0.7,0.0,,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,75.29,-5.0,0.7,0.0,50.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,75.29,-5.0,0.7,0.0,55.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,75.29,-5.0,0.7,0.0,60.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥65,75.29,-5.0,0.7,0.0,65.0,98,85,64,21,75.29,6.36,-6.7,19.42,5.408,0.692,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,73.91,-5.0,0.7,0.5,,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,73.91,-5.0,0.7,0.5,50.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,73.91,-5.0,0.7,0.5,55.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,73.91,-5.0,0.7,0.5,60.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥65,73.91,-5.0,0.7,0.5,65.0,81,69,51,18,73.91,4.09,-10.64,18.81,2.821,0.615,13
"[-299,-200]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,68.57,-5.0,0.7,1.0,,40,35,24,11,68.57,-3.26,-25.32,18.79,-1.141,0.636,11
