band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥55,67.74,0.0,,1.0,55.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥60,67.74,0.0,,1.0,60.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥65,67.74,0.0,,1.0,65.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,65.62,0.0,0.7,,,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,65.62,0.0,0.7,,50.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,65.62,0.0,0.7,,55.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥60,65.62,0.0,0.7,,60.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥65,65.62,0.0,0.7,,65.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,65.62,0.0,0.7,0.0,,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,65.62,0.0,0.7,0.0,50.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,65.62,0.0,0.7,0.0,55.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥60,65.62,0.0,0.7,0.0,60.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥65,65.62,0.0,0.7,0.0,65.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,65.62,0.0,0.7,0.5,,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,65.62,0.0,0.7,0.5,50.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,65.62,0.0,0.7,0.5,55.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥60,65.62,0.0,0.7,0.5,60.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥65,65.62,0.0,0.7,0.5,65.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,67.74,0.0,0.7,1.0,,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥50,67.74,0.0,0.7,1.0,50.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥55,67.74,0.0,0.7,1.0,55.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥60,67.74,0.0,0.7,1.0,60.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥65,67.74,0.0,0.7,1.0,65.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,65.62,0.0,0.6,,,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥-/TP≥50,65.62,0.0,0.6,,50.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥-/TP≥55,65.62,0.0,0.6,,55.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥-/TP≥60,65.62,0.0,0.6,,60.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥-/TP≥65,65.62,0.0,0.6,,65.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,65.62,0.0,0.6,0.0,,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥50,65.62,0.0,0.6,0.0,50.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥55,65.62,0.0,0.6,0.0,55.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥60,65.62,0.0,0.6,0.0,60.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥65,65.62,0.0,0.6,0.0,65.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,65.62,0.0,0.6,0.5,,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥50,65.62,0.0,0.6,0.5,50.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥55,65.62,0.0,0.6,0.5,55.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥60,65.62,0.0,0.6,0.5,60.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥65,65.62,0.0,0.6,0.5,65.0,33,32,21,11,65.62,-7.73,-31.28,15.81,-2.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,67.74,0.0,0.6,1.0,,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥50,67.74,0.0,0.6,1.0,50.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥55,67.74,0.0,0.6,1.0,55.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥60,67.74,0.0,0.6,1.0,60.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥65,67.74,0.0,0.6,1.0,65.0,31,31,21,10,67.74,-4.76,-28.31,18.8,-1.475,0.526,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥-/TP≥-,66.67,0.0,0.5,,,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥-/TP≥50,66.67,0.0,0.5,,50.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥-/TP≥55,66.67,0.0,0.5,,55.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥-/TP≥60,66.67,0.0,0.5,,60.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥-/TP≥65,66.67,0.0,0.5,,65.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥-,66.67,0.0,0.5,0.0,,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥50,66.67,0.0,0.5,0.0,50.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥55,66.67,0.0,0.5,0.0,55.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥60,66.67,0.0,0.5,0.0,60.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥65,66.67,0.0,0.5,0.0,65.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.5/TP≥-,66.67,0.0,0.5,0.5,,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.5/TP≥50,66.67,0.0,0.5,0.5,50.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.5/TP≥55,66.67,0.0,0.5,0.5,55.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.5/TP≥60,66.67,0.0,0.5,0.5,60.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.5/μ≥0.5/TP≥65,66.67,0.0,0.5,0.5,65.0,31,30,20,10,66.67,-6.37,-30.5,17.77,-1.91,0.579,19
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,59.5,,,,,201,200,119,81,59.5,-5.34,-16.21,5.52,-10.689,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,60.11,,,,50.0,189,188,113,75,60.11,-4.39,-15.57,6.79,-8.249,0.536,28
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,60.44,,,,55.0,183,182,110,72,60.44,-3.86,-15.21,7.49,-7.027,0.5,28
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥60,62.79,,,,60.0,86,86,54,32,62.79,-2.78,-18.7,13.14,-2.391,0.577,26
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥65,65.0,,,,65.0,40,40,26,14,65.0,0.55,-22.62,23.72,0.221,0.529,17
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥-,61.39,,,0.0,,159,158,97,61,61.39,-2.57,-14.67,9.53,-4.06,0.536,28
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥50,61.39,,,0.0,50.0,159,158,97,61,61.39,-2.57,-14.67,9.53,-4.06,0.536,28
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥55,61.44,,,0.0,55.0,154,153,94,59,61.44,-2.51,-14.81,9.79,-3.838,0.5,28
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥60,63.29,,,0.0,60.0,79,79,50,29,63.29,-1.93,-18.52,14.65,-1.526,0.577,26
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥65,65.0,,,0.0,65.0,40,40,26,14,65.0,0.55,-22.62,23.72,0.221,0.529,17
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥-,61.65,,,0.5,,134,133,82,51,61.65,-2.15,-15.33,11.04,-2.856,0.556,27
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥50,61.65,,,0.5,50.0,134,133,82,51,61.65,-2.15,-15.33,11.04,-2.856,0.556,27
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥55,61.65,,,0.5,55.0,134,133,82,51,61.65,-2.15,-15.33,11.04,-2.856,0.556,27
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥60,62.5,,,0.5,60.0,72,72,45,27,62.5,-3.13,-20.6,14.33,-2.255,0.583,24
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥65,65.0,,,0.5,65.0,40,40,26,14,65.0,0.55,-22.62,23.72,0.221,0.529,17
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥-,61.54,,,1.0,,104,104,64,40,61.54,-2.56,-17.45,12.34,-2.657,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥50,61.54,,,1.0,50.0,104,104,64,40,61.54,-2.56,-17.45,12.34,-2.657,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥55,61.54,,,1.0,55.0,104,104,64,40,61.54,-2.56,-17.45,12.34,-2.657,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥60,63.33,,,1.0,60.0,60,60,38,22,63.33,-1.77,-20.85,17.31,-1.062,0.583,24
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥65,61.11,,,1.0,65.0,36,36,22,14,61.11,-5.49,-30.48,19.5,-1.978,0.5,16
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥-,60.77,,0.7,,,182,181,110,71,60.77,-3.25,-14.62,8.12,-5.878,0.536,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥50,61.4,,0.7,,50.0,172,171,105,66,61.4,-2.27,-13.93,9.39,-3.883,0.571,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥55,61.45,,0.7,,55.0,167,166,102,64,61.45,-2.21,-14.04,9.63,-3.66,0.536,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥60,64.1,,0.7,,60.0,78,78,50,28,64.1,-0.61,-17.23,16.01,-0.475,0.538,26
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥65,65.79,,0.7,,65.0,38,38,25,13,65.79,1.87,-21.81,25.56,0.711,0.529,17
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,62.5,,0.7,0.0,,145,144,90,54,62.5,-0.74,-13.36,11.88,-1.061,0.607,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,62.5,,0.7,0.0,50.0,145,144,90,54,62.5,-0.74,-13.36,11.88,-1.061,0.607,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,62.14,,0.7,0.0,55.0,141,140,87,53,62.14,-1.31,-14.14,11.51,-1.838,0.571,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,64.79,,0.7,0.0,60.0,71,71,46,25,64.79,0.55,-16.83,17.93,0.39,0.577,26
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥65,65.79,,0.7,0.0,65.0,38,38,25,13,65.79,1.87,-21.81,25.56,0.711,0.529,17
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,62.3,,0.7,0.5,,123,122,76,46,62.3,-1.02,-14.76,12.72,-1.247,0.63,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,62.3,,0.7,0.5,50.0,123,122,76,46,62.3,-1.02,-14.76,12.72,-1.247,0.63,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,62.3,,0.7,0.5,55.0,123,122,76,46,62.3,-1.02,-14.76,12.72,-1.247,0.63,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,64.06,,0.7,0.5,60.0,64,64,41,23,64.06,-0.53,-18.94,17.88,-0.338,0.583,24
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,65.79,,0.7,0.5,65.0,38,38,25,13,65.79,1.87,-21.81,25.56,0.711,0.529,17
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,62.24,,0.7,1.0,,98,98,61,37,62.24,-1.37,-16.67,13.94,-1.338,0.519,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥1.0/TP≥50,62.24,,0.7,1.0,50.0,98,98,61,37,62.24,-1.37,-16.67,13.94,-1.338,0.519,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥1.0/TP≥55,62.24,,0.7,1.0,55.0,98,98,61,37,62.24,-1.37,-16.67,13.94,-1.338,0.519,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥1.0/TP≥60,65.45,,0.7,1.0,60.0,55,55,36,19,65.45,1.65,-18.06,21.36,0.907,0.625,24
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥1.0/TP≥65,61.76,,0.7,1.0,65.0,34,34,21,13,61.76,-4.38,-30.06,21.31,-1.488,0.5,16
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥-,59.46,,0.6,,,149,148,88,60,59.46,-5.47,-18.1,7.17,-8.089,0.393,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥50,59.29,,0.6,,50.0,141,140,83,57,59.29,-5.78,-18.78,7.22,-8.094,0.429,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥55,59.56,,0.6,,55.0,137,136,81,55,59.56,-5.37,-18.54,7.8,-7.3,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥60,62.69,,0.6,,60.0,67,67,42,25,62.69,-2.75,-20.87,15.36,-1.846,0.48,25
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥65,63.64,,0.6,,65.0,33,33,21,12,63.64,-1.4,-27.24,24.44,-0.463,0.5,16
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,60.83,,0.6,0.0,,121,120,73,47,60.83,-3.55,-17.47,10.38,-4.258,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,60.83,,0.6,0.0,50.0,121,120,73,47,60.83,-3.55,-17.47,10.38,-4.258,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,60.68,,0.6,0.0,55.0,118,117,71,46,60.68,-3.82,-17.92,10.29,-4.464,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥60,64.52,,0.6,0.0,60.0,62,62,40,22,64.52,0.12,-18.53,18.76,0.073,0.52,25
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥65,63.64,,0.6,0.0,65.0,33,33,21,12,63.64,-1.4,-27.24,24.44,-0.463,0.5,16
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,61.0,,0.6,0.5,,101,100,61,39,61.0,-3.31,-18.56,11.94,-3.314,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,61.0,,0.6,0.5,50.0,101,100,61,39,61.0,-3.31,-18.56,11.94,-3.314,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,61.0,,0.6,0.5,55.0,101,100,61,39,61.0,-3.31,-18.56,11.94,-3.314,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥60,63.64,,0.6,0.5,60.0,55,55,35,20,63.64,-1.19,-21.13,18.74,-0.656,0.522,23
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥65,63.64,,0.6,0.5,65.0,33,33,21,12,63.64,-1.4,-27.24,24.44,-0.463,0.5,16
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥1.0/TP≥-,61.73,,0.6,1.0,,81,81,50,31,61.73,-2.36,-19.23,14.51,-1.91,0.593,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥1.0/TP≥50,61.73,,0.6,1.0,50.0,81,81,50,31,61.73,-2.36,-19.23,14.51,-1.91,0.593,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥1.0/TP≥55,61.73,,0.6,1.0,55.0,81,81,50,31,61.73,-2.36,-19.23,14.51,-1.91,0.593,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥1.0/TP≥60,65.96,,0.6,1.0,60.0,47,47,31,16,65.96,2.44,-18.85,23.72,1.145,0.609,23
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥-,56.76,,0.5,,,111,111,63,48,56.76,-9.54,-24.32,5.23,-10.595,0.429,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥50,56.19,,0.5,,50.0,105,105,59,46,56.19,-10.45,-25.67,4.76,-10.975,0.429,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥55,56.44,,0.5,,55.0,101,101,57,44,56.44,-10.08,-25.59,5.43,-10.181,0.429,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥60,56.25,,0.5,,60.0,48,48,27,21,56.25,-12.78,-34.78,9.22,-6.134,0.56,25
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥-,57.78,,0.5,0.0,,90,90,52,38,57.78,-8.09,-24.43,8.26,-7.279,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥50,57.78,,0.5,0.0,50.0,90,90,52,38,57.78,-8.09,-24.43,8.26,-7.279,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥55,57.47,,0.5,0.0,55.0,87,87,50,37,57.47,-8.6,-25.24,8.04,-7.485,0.464,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥60,58.14,,0.5,0.0,60.0,43,43,25,18,58.14,-9.8,-32.96,13.36,-4.216,0.583,24
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.5/TP≥-,58.9,,0.5,0.5,,73,73,43,30,58.9,-6.44,-24.52,11.64,-4.702,0.519,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.5/TP≥50,58.9,,0.5,0.5,50.0,73,73,43,30,58.9,-6.44,-24.52,11.64,-4.702,0.519,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.5/TP≥55,58.9,,0.5,0.5,55.0,73,73,43,30,58.9,-6.44,-24.52,11.64,-4.702,0.519,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.5/TP≥60,58.97,,0.5,0.5,60.0,39,39,23,16,58.97,-8.49,-32.77,15.79,-3.312,0.591,22
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥1.0/TP≥-,55.38,,0.5,1.0,,65,65,36,29,55.38,-12.17,-31.5,7.17,-7.907,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥1.0/TP≥50,55.38,,0.5,1.0,50.0,65,65,36,29,55.38,-12.17,-31.5,7.17,-7.907,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥1.0/TP≥55,55.38,,0.5,1.0,55.0,65,65,36,29,55.38,-12.17,-31.5,7.17,-7.907,0.481,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥1.0/TP≥60,58.33,,0.5,1.0,60.0,36,36,21,15,58.33,-9.42,-34.8,15.95,-3.393,0.524,21
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥-,55.32,,0.45,,,94,94,52,42,55.32,-11.7,-27.85,4.44,-11.002,0.357,28
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥50,55.06,,0.45,,50.0,89,89,49,40,55.06,-12.18,-28.78,4.42,-10.842,0.37,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥55,55.81,,0.45,,55.0,86,86,48,38,55.81,-11.01,-27.86,5.85,-9.467,0.37,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥60,56.1,,0.45,,60.0,41,41,23,18,56.1,-12.8,-36.72,11.12,-5.249,0.565,23
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥-,57.33,,0.45,0.0,,75,75,43,32,57.33,-8.69,-26.66,9.28,-6.521,0.444,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥50,57.33,,0.45,0.0,50.0,75,75,43,32,57.33,-8.69,-26.66,9.28,-6.521,0.444,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥55,57.53,,0.45,0.0,55.0,73,73,42,31,57.53,-8.42,-26.62,9.78,-6.146,0.444,27
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥60,58.33,,0.45,0.0,60.0,36,36,21,15,58.33,-9.25,-34.68,16.17,-3.331,0.591,22
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,57.38,,0.45,0.5,,61,61,35,26,57.38,-8.79,-28.71,11.13,-5.363,0.462,26
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.5/TP≥50,57.38,,0.45,0.5,50.0,61,61,35,26,57.38,-8.79,-28.71,11.13,-5.363,0.462,26
